,artist_name,track_name,track_id,popularity
613,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
614,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
615,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
616,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
617,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
618,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
619,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
620,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
621,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
622,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
623,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
624,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
625,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
626,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
627,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
628,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
629,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
630,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
631,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
632,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
633,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
634,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
635,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
636,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
637,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
638,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
639,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
640,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
641,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
642,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
643,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
644,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
645,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
646,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
647,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
648,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
649,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
650,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
651,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
652,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
653,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
654,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
655,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
656,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
657,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
658,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
659,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
660,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,94
661,Brenda Lee,Silent Night,0FgRRFGfk9OwwbL1xaepiS,27
662,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
663,Brenda Lee,Silent Night - Rerecorded Version,0tnrdzVFNxP7ihDCYkKFOV,23
664,Brenda Lee,Rockin' Around the Christmas Tree,6DZ0ut4MATfUe4YMsNOPHy,72
665,Brenda Lee,Jingle Bell Rock,0MKnGJzNdEqOscI6xu9R3m,66
666,Brenda Lee,Silent Night,12NdcmM8QnG6dWXW7hZ2XV,15
667,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,73ntXYHaz545meJDF3AICU,1
668,Brenda Lee,A Marshmallow World,6Eh1XqjaOX2BVL0hVCnwb0,62
669,Brenda Lee,Silent Night - Re-Recorded Version,6fh0ZLnQw66CnuuaUzwc1P,2
670,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
671,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
672,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
673,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
674,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
675,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
676,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
677,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
678,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
679,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
680,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,97
681,Mariah Carey,Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,60
682,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,86
683,Mariah Carey,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,61
684,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,80
685,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,72
686,Mariah Carey,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,10uRkDT2LoYDJnzgacTXKx,39
687,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,77
688,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,58
689,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,78
690,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
691,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
692,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
693,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
694,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
695,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
696,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
697,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
698,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
699,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
700,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
701,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
702,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
703,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
704,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
705,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
706,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
707,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
708,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
709,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
710,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
711,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
712,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
713,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
714,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
715,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
716,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
717,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
718,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
719,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
720,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
721,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
722,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
723,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
724,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
725,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
726,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
727,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
728,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
729,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
730,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
731,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
732,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
733,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
734,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
735,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
736,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
737,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
738,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
739,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
740,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
741,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
742,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
743,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
744,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
745,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
746,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
747,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
748,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
749,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
750,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
751,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
752,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
753,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
754,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
755,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
756,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
757,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
758,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
759,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
760,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,94
761,Brenda Lee,Silent Night,0FgRRFGfk9OwwbL1xaepiS,27
762,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
763,Brenda Lee,Silent Night - Rerecorded Version,0tnrdzVFNxP7ihDCYkKFOV,23
764,Brenda Lee,Rockin' Around the Christmas Tree,6DZ0ut4MATfUe4YMsNOPHy,72
765,Brenda Lee,Jingle Bell Rock,0MKnGJzNdEqOscI6xu9R3m,66
766,Brenda Lee,Silent Night,12NdcmM8QnG6dWXW7hZ2XV,15
767,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,73ntXYHaz545meJDF3AICU,1
768,Brenda Lee,A Marshmallow World,6Eh1XqjaOX2BVL0hVCnwb0,62
769,Brenda Lee,Silent Night - Re-Recorded Version,6fh0ZLnQw66CnuuaUzwc1P,2
770,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
771,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
772,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
773,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
774,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
775,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
776,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
777,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
778,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
779,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
780,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,97
781,Mariah Carey,Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,60
782,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,86
783,Mariah Carey,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,61
784,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,80
785,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,72
786,Mariah Carey,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,10uRkDT2LoYDJnzgacTXKx,39
787,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,77
788,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,58
789,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,78
790,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
791,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
792,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
793,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
794,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
795,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
796,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
797,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
798,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
799,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
800,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
801,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
802,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
803,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
804,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
805,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
806,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
807,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
808,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
809,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
810,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
811,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
812,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
813,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
814,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
815,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
816,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
817,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
818,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
819,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
820,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
821,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
822,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
823,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
824,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
825,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
826,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
827,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
828,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
829,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
830,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
831,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
832,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
833,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
834,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
835,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
836,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
837,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
838,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
839,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
840,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
841,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
842,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
843,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
844,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
845,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
846,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
847,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
848,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
849,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
850,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
851,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
852,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
853,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
854,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
855,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
856,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
857,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
858,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
859,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
860,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,94
861,Brenda Lee,Silent Night,0FgRRFGfk9OwwbL1xaepiS,27
862,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
863,Brenda Lee,Silent Night - Rerecorded Version,0tnrdzVFNxP7ihDCYkKFOV,23
864,Brenda Lee,Rockin' Around the Christmas Tree,6DZ0ut4MATfUe4YMsNOPHy,72
865,Brenda Lee,Jingle Bell Rock,0MKnGJzNdEqOscI6xu9R3m,66
866,Brenda Lee,Silent Night,12NdcmM8QnG6dWXW7hZ2XV,15
867,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,73ntXYHaz545meJDF3AICU,1
868,Brenda Lee,A Marshmallow World,6Eh1XqjaOX2BVL0hVCnwb0,62
869,Brenda Lee,Silent Night - Re-Recorded Version,6fh0ZLnQw66CnuuaUzwc1P,2
870,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
871,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
872,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
873,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
874,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
875,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
876,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
877,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
878,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
879,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
880,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,97
881,Mariah Carey,Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,60
882,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,86
883,Mariah Carey,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,61
884,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,80
885,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,72
886,Mariah Carey,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,10uRkDT2LoYDJnzgacTXKx,39
887,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,77
888,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,58
889,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,78
890,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
891,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
892,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
893,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
894,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
895,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
896,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
897,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
898,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
899,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
900,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
901,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
902,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
903,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
904,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
905,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
906,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
907,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
908,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
909,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
910,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
911,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
912,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
913,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
914,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
915,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
916,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
917,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
918,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
919,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
